Data.Precipitation,Date.Full,Date.Month,Date.Week of,Date.Year,Station.City,Station.Code,Station.Location,Station.State,Data.Temperature.Avg Temp,Data.Temperature.Max Temp,Data.Temperature.Min Temp,Data.Wind.Direction,Data.Wind.Speed
0.2,2016-01-24,1,24,2016,St Paul Island,SNP,"St Paul Island, AK",Alaska,30,32,27,4,13.24
0.04,2016-01-24,1,24,2016,Talkeetna,TKA,"Talkeetna, AK",Alaska,24,31,17,1,7.8
0.0,2016-01-24,1,24,2016,Tanana,TAL,"Tanana, AK",Alaska,0,3,-5,8,9.07
0.1,2016-01-24,1,24,2016,Utqiagvik (Barrow),BRW,"Utqiagvik (Barrow), AK",Alaska,-8,-3,-14,9,12.58
4.25,2016-01-24,1,24,2016,Yakutat,YAK,"Yakutat, AK",Alaska,37,41,33,8,7.81
0.0,2016-01-24,1,24,2016,Douglas Bisbee,DUG,"Douglas Bisbee, AZ",Arizona,47,67,26,17,3.18
0.06,2016-01-24,1,24,2016,Kingman,IGM,"Kingman, AZ",Arizona,47,60,34,16,4.24
0.0,2016-01-24,1,24,2016,Phoenix,PHX,"Phoenix, AZ",Arizona,58,70,45,12,1.84
0.0,2016-01-24,1,24,2016,Tucson,TUS,"Tucson, AZ",Arizona,56,72,39,15,3.54
0.01,2016-01-24,1,24,2016,Winslow,INW,"Winslow, AZ",Arizona,39,56,21,21,3.48
0.02,2016-01-24,1,24,2016,Fort Smith,FSM,"Fort Smith, AR",Arkansas,35,42,28,9,6.25
0.16,2016-01-24,1,24,2016,Harrison,HRO,"Harrison, AR",Arkansas,28,34,21,11,6.4
1.57,2016-01-24,1,24,2016,North Little Rock,LZK,"North Little Rock, AR",Arkansas,31,35,26,0,0.0
0.32,2016-01-24,1,24,2016,Bakersfield,BFL,"Bakersfield, CA",California,54,62,45,18,2.35
0.19,2016-01-24,1,24,2016,Bishop,BIH,"Bishop, CA",California,39,52,26,31,2.6
0.0,2016-01-24,1,24,2016,China Lake,NID,"China Lake, CA",California,46,60,31,20,3.81
1.54,2016-01-24,1,24,2016,Concord,CCR,"Concord, CA",California,55,61,48,17,3.75
2.53,2016-01-24,1,24,2016,Eureka,EKA,"Eureka, CA",California,53,60,46,0,0.0
1.96,2016-01-24,1,24,2016,Fresno,FAT,"Fresno, CA",California,53,60,45,19,3.72
1.15,2016-01-24,1,24,2016,Hayward,HWD,"Hayward, CA",California,55,61,48,18,3.75
0.06,2016-01-24,1,24,2016,Long Beach,LGB,"Long Beach, CA",California,59,67,51,28,1.72
0.07,2016-01-24,1,24,2016,Los Angeles,LAX,"Los Angeles, CA",California,58,65,52,27,3.11
2.06,2016-01-24,1,24,2016,Red Bluff,RBL,"Red Bluff, CA",California,52,56,48,19,10.51
1.98,2016-01-24,1,24,2016,Redding,RDD,"Redding, CA",California,52,57,47,20,7.9
1.84,2016-01-24,1,24,2016,Sacramento,SAC,"Sacramento, CA",California,54,60,47,17,5.17
2.29,2016-01-24,1,24,2016,Salinas,SNS,"Salinas, CA",California,56,62,49,17,6.72
0.01,2016-01-24,1,24,2016,San Diego,SAN,"San Diego, CA",California,61,67,54,30,3.21
1.91,2016-01-24,1,24,2016,San Francisco,SFO,"San Francisco, CA",California,55,59,50,19,5.95
0.24,2016-01-24,1,24,2016,Sandberg,SDB,"Sandberg, CA",California,47,53,40,19,9.14
0.61,2016-01-24,1,24,2016,Santa Barbara,SBA,"Santa Barbara, CA",California,57,64,51,24,2.08
0.44,2016-01-24,1,24,2016,Santa Maria,SMX,"Santa Maria, CA",California,57,65,49,23,3.62
2.21,2016-01-24,1,24,2016,Stockton,SCK,"Stockton, CA",California,53,60,47,18,7.48
0.03,2016-01-24,1,24,2016,Alamosa,ALS,"Alamosa, CO",Colorado,15,34,-3,25,1.92
0.0,2016-01-24,1,24,2016,Colorado Springs,COS,"Colorado Springs, CO",Colorado,38,52,23,22,5.7
0.33,2016-01-24,1,24,2016,Craig,CAG,"Craig, CO",Colorado,16,28,4,25,2.58
0.01,2016-01-24,1,24,2016,Denver,DEN,"Denver, CO",Colorado,36,47,25,24,3.88
0.17,2016-01-24,1,24,2016,Grand Junction,GJT,"Grand Junction, CO",Colorado,25,34,16,15,2.8
0.0,2016-01-24,1,24,2016,Pueblo,PUB,"Pueblo, CO",Colorado,39,56,21,16,4.58
0.71,2016-01-24,1,24,2016,Bridgeport,BDR,"Bridgeport, CT",Connecticut,27,33,21,26,13.46
0.1,2016-01-24,1,24,2016,Windsor Locks,BDL,"Windsor Locks, CT",Connecticut,25,31,18,27,12.91
1.17,2016-01-24,1,24,2016,Newark,NWK,"Newark, DE",DE,25,30,18,22,14.62
1.17,2016-01-24,1,24,2016,Wilmington,ILG,"Wilmington, DE",Delaware,25,30,18,22,14.62
0.93,2016-01-24,1,24,2016,Daytona Beach,DAB,"Daytona Beach, FL",Florida,50,60,38,28,6.2
2.02,2016-01-24,1,24,2016,Fort Lauderdale,FLL,"Fort Lauderdale, FL",Florida,61,68,53,22,9.75
0.35,2016-01-24,1,24,2016,Gainesville,GNV,"Gainesville, FL",Florida,46,60,32,25,5.21
0.05,2016-01-24,1,24,2016,Jacksonville,JAX,"Jacksonville, FL",Florida,45,58,32,24,6.37
0.87,2016-01-24,1,24,2016,Key West,EYW,"Key West, FL",Florida,65,69,61,9,11.98
0.99,2016-01-24,1,24,2016,Miami,MIA,"Miami, FL",Florida,61,68,54,23,7.57
0.07,2016-01-24,1,24,2016,Orlando,MCO,"Orlando, FL",Florida,52,62,41,28,8.25
2.06,2016-01-24,1,24,2016,Pensacola,PNS,"Pensacola, FL",Florida,44,59,37,20,6.76
1.1,2016-01-24,1,24,2016,Tallahassee,TLH,"Tallahassee, FL",Florida,46,58,33,25,6.61
0.66,2016-01-24,1,24,2016,Tampa,TPA,"Tampa, FL",Florida,55,63,46,20,6.65
0.51,2016-01-24,1,24,2016,Vero Beach,VRB,"Vero Beach, FL",Florida,54,63,44,27,9.48
1.56,2016-01-24,1,24,2016,West Palm Beach,PBI,"West Palm Beach, FL",Florida,59,67,50,27,10.82
1.17,2016-01-24,1,24,2016,Alma,AMG,"Alma, GA",Georgia,43,54,32,24,5.47
1.98,2016-01-24,1,24,2016,Athens,AHN,"Athens, GA",Georgia,35,43,25,19,6.22
2.7,2016-01-24,1,24,2016,Atlanta,ATL,"Atlanta, GA",Georgia,35,43,27,22,9.47
0.49,2016-01-24,1,24,2016,Augusta,AGS,"Augusta, GA",Georgia,37,47,27,21,5.37
1.1,2016-01-24,1,24,2016,Macon,MCN,"Macon, GA",Georgia,39,50,28,23,5.32
0.65,2016-01-24,1,24,2016,Savannah,SAV,"Savannah, GA",Georgia,42,52,31,20,6.61
0.6,2016-01-24,1,24,2016,Hilo,ITO,"Hilo, HI",Hawaii,74,84,65,23,2.84
0.0,2016-01-24,1,24,2016,Honolulu,HNL,"Honolulu, HI",Hawaii,74,81,66,19,2.74
0.07,2016-01-24,1,24,2016,Kahului,OGG,"Kahului, HI",Hawaii,72,82,62,10,4.48
0.11,2016-01-24,1,24,2016,Kaunakakai,MKK,"Kaunakakai, HI",Hawaii,71,81,60,6,5.18
0.01,2016-01-24,1,24,2016,Lihue,LIH,"Lihue, HI",Hawaii,72,80,65,19,4.7
0.21,2016-01-24,1,24,2016,Boise,BOI,"Boise, ID",Idaho,41,46,35,19,8.08
0.38,2016-01-24,1,24,2016,Lewiston,LWS,"Lewiston, ID",Idaho,43,49,36,13,4.87
0.53,2016-01-24,1,24,2016,Pocatello,PIH,"Pocatello, ID",Idaho,29,36,21,13,8.78
0.07,2016-01-24,1,24,2016,Chicago,ORD,"Chicago, IL",Illinois,18,24,11,27,5.81
0.06,2016-01-24,1,24,2016,Moline,MLI,"Moline, IL",Illinois,17,26,9,13,4.9
0.18,2016-01-24,1,24,2016,Peoria,PIA,"Peoria, IL",Illinois,18,26,11,14,5.22
0.2,2016-01-24,1,24,2016,Quincy,UIN,"Quincy, IL",Illinois,17,25,10,18,6.68
0.02,2016-01-24,1,24,2016,Rockford,RFD,"Rockford, IL",Illinois,17,22,10,22,4.27
0.36,2016-01-24,1,24,2016,Springfield,SPI,"Springfield, IL",Illinois,18,25,10,18,7.1
0.47,2016-01-24,1,24,2016,Evansville,EVV,"Evansville, IN",Indiana,24,31,17,14,6.95
0.06,2016-01-24,1,24,2016,Fort Wayne,FWA,"Fort Wayne, IN",Indiana,16,24,8,19,7.72
0.13,2016-01-24,1,24,2016,Indianapolis,IND,"Indianapolis, IN",Indiana,19,25,12,17,8.25
0.13,2016-01-24,1,24,2016,South Bend,SBN,"South Bend, IN",Indiana,15,23,7,21,6.22
0.0,2016-01-24,1,24,2016,Cedar Rapids,CID,"Cedar Rapids, IA",Iowa,17,21,9,18,5.55
0.1,2016-01-24,1,24,2016,Des Moines,DSM,"Des Moines, IA",Iowa,19,24,13,14,5.92
0.02,2016-01-24,1,24,2016,Dubuque,DBQ,"Dubuque, IA",Iowa,11,16,5,15,4.62
0.19,2016-01-24,1,24,2016,Sioux City,SUX,"Sioux City, IA",Iowa,20,25,14,11,6.97
0.02,2016-01-24,1,24,2016,Waterloo,ALO,"Waterloo, IA",Iowa,14,19,8,13,5.12
0.63,2016-01-24,1,24,2016,Concordia,CNK,"Concordia, KS",Kansas,25,30,19,15,7.52
0.0,2016-01-24,1,24,2016,Dodge City,DDC,"Dodge City, KS",Kansas,28,37,20,15,9.92
0.01,2016-01-24,1,24,2016,Goodland,GLD,"Goodland, KS",Kansas,31,46,16,25,6.15
0.01,2016-01-24,1,24,2016,Medicine Lodge,P28,"Medicine Lodge, KS",Kansas,28,34,22,14,7.71
0.17,2016-01-24,1,24,2016,Topeka,TOP,"Topeka, KS",Kansas,24,31,17,14,6.14
0.01,2016-01-24,1,24,2016,Wichita,ICT,"Wichita, KS",Kansas,30,36,24,20,9.85
0.25,2016-01-24,1,24,2016,Covington,CVG,"Covington, KY",Kentucky,19,26,13,18,8.07
2.27,2016-01-24,1,24,2016,Jackson,JKL,"Jackson, KY",Kentucky,19,25,13,21,2.15
0.6,2016-01-24,1,24,2016,Lexington,LEX,"Lexington, KY",Kentucky,18,24,12,14,7.72
0.42,2016-01-24,1,24,2016,Louisville,SDF,"Louisville, KY",Kentucky,22,28,16,18,7.51
0.3,2016-01-24,1,24,2016,Paducah,PAH,"Paducah, KY",Kentucky,24,31,17,14,7.91
1.28,2016-01-24,1,24,2016,Baton Rouge,BTR,"Baton Rouge, LA",Louisiana,48,60,36,22,5.87
0.16,2016-01-24,1,24,2016,Lake Charles,LCH,"Lake Charles, LA",Louisiana,50,62,38,20,5.71
0.33,2016-01-24,1,24,2016,New Orleans,MSY,"New Orleans, LA",Louisiana,52,60,43,17,9.07
1.34,2016-01-24,1,24,2016,Shreveport,SHV,"Shreveport, LA",Louisiana,43,53,33,20,6.61
0.59,2016-01-24,1,24,2016,Slidell,ASD,"Slidell, LA",Louisiana,49,60,37,22,5.1
0.04,2016-01-24,1,24,2016,Bangor,BGR,"Bangor, ME",Maine,16,23,8,26,9.32
0.02,2016-01-24,1,24,2016,Caribou,CAR,"Caribou, ME",Maine,12,19,4,31,8.87
0.11,2016-01-24,1,24,2016,Portland,PWM,"Portland, ME",Maine,18,26,10,26,9.4
2.15,2016-01-24,1,24,2016,Baltimore,BWI,"Baltimore, MD",Maryland,23,30,16,26,11.01
1.37,2016-01-24,1,24,2016,Salisbury,SBY,"Salisbury, MD",Maryland,25,33,19,24,9.44
0.48,2016-01-24,1,24,2016,Boston,BOS,"Boston, MA",Massachusetts,25,31,18,26,15.71
0.0,2016-01-24,1,24,2016,Milton,MQE,"Milton, MA",Massachusetts,60,60,60,26,15.84
0.18,2016-01-24,1,24,2016,Worcester,ORH,"Worcester, MA",Massachusetts,20,26,14,26,14.91
0.11,2016-01-24,1,24,2016,Alpena,APN,"Alpena, MI",Michigan,17,25,8,18,3.95
0.01,2016-01-24,1,24,2016,Detroit,DTW,"Detroit, MI",Michigan,20,26,14,22,7.82
0.33,2016-01-24,1,24,2016,Flint,FNT,"Flint, MI",Michigan,21,27,15,19,7.17
0.16,2016-01-24,1,24,2016,Grand Rapids,GRR,"Grand Rapids, MI",Michigan,19,25,12,17,6.28
0.04,2016-01-24,1,24,2016,Houghton Lake,HTL,"Houghton Lake, MI",Michigan,17,22,12,23,4.44
0.02,2016-01-24,1,24,2016,Lansing,LAN,"Lansing, MI",Michigan,18,24,12,18,6.72
0.03,2016-01-24,1,24,2016,Marquette,MQT,"Marquette, MI",Michigan,14,20,7,0,0.0
0.33,2016-01-24,1,24,2016,Muskegon,MKG,"Muskegon, MI",Michigan,22,26,15,15,5.08
0.08,2016-01-24,1,24,2016,Sault Ste Marie,ANJ,"Sault Ste Marie, MI",Michigan,17,22,10,15,2.75
0.01,2016-01-24,1,24,2016,Duluth,DLH,"Duluth, MN",Minnesota,-1,15,2,25,5.95
0.05,2016-01-24,1,24,2016,International Falls,INL,"International Falls, MN",Minnesota,8,15,1,19,4.07
0.03,2016-01-24,1,24,2016,Minneapolis,MSP,"Minneapolis, MN",Minnesota,14,19,9,13,5.55
0.07,2016-01-24,1,24,2016,Rochester,RST,"Rochester, MN",Minnesota,11,16,6,20,7.45
0.04,2016-01-24,1,24,2016,St Cloud,STC,"St Cloud, MN",Minnesota,10,17,3,18,5.1
1.21,2016-01-24,1,24,2016,Greenville,GLH,"Greenville, MS",Mississippi,36,42,29,14,9.0
1.65,2016-01-24,1,24,2016,Greenwood,GWO,"Greenwood, MS",Mississippi,36,44,28,21,6.22
0.97,2016-01-24,1,24,2016,Gulfport,GPT,"Gulfport, MS",Mississippi,48,57,38,21,6.87
1.63,2016-01-24,1,24,2016,Hattiesburg,HBG,"Hattiesburg, MS",Mississippi,46,58,34,22,6.04
0.99,2016-01-24,1,24,2016,Jackson,JAN,"Jackson, MS",Mississippi,43,53,33,21,6.52
1.5,2016-01-24,1,24,2016,Meridian,MEI,"Meridian, MS",Mississippi,42,52,31,17,6.17
2.39,2016-01-24,1,24,2016,Tupelo,TUP,"Tupelo, MS",Mississippi,34,41,26,13,7.34
0.11,2016-01-24,1,24,2016,Cape Girardeau,CGI,"Cape Girardeau, MO",Missouri,25,31,19,20,9.25
0.18,2016-01-24,1,24,2016,Columbia,COU,"Columbia, MO",Missouri,23,30,15,18,7.17
0.1,2016-01-24,1,24,2016,Kansas City,MCI,"Kansas City, MO",Missouri,23,29,16,16,7.61
0.03,2016-01-24,1,24,2016,Rolla/Vichy,VIH,"Rolla/Vichy, MO",Missouri,22,29,15,19,7.48
0.11,2016-01-24,1,24,2016,Springfield,SGF,"Springfield, MO",Missouri,27,33,21,14,8.1
0.05,2016-01-24,1,24,2016,St Joseph,STJ,"St Joseph, MO",Missouri,20,28,12,15,6.11
0.18,2016-01-24,1,24,2016,St Louis,STL,"St Louis, MO",Missouri,24,30,17,19,6.91
0.08,2016-01-24,1,24,2016,Billings,BIL,"Billings, MT",Montana,34,41,27,24,9.98
0.04,2016-01-24,1,24,2016,Butte,BTM,"Butte, MT",Montana,24,35,12,25,2.45
0.04,2016-01-24,1,24,2016,Cut Bank,CTB,"Cut Bank, MT",Montana,27,37,18,26,7.08
0.0,2016-01-24,1,24,2016,Dillon,DLN,"Dillon, MT",Montana,27,35,19,20,7.82
0.2,2016-01-24,1,24,2016,Glasgow,GGW,"Glasgow, MT",Montana,17,24,9,11,6.04
0.14,2016-01-24,1,24,2016,Great Falls,GTF,"Great Falls, MT",Montana,34,42,26,21,10.47
0.01,2016-01-24,1,24,2016,Havre,HVR,"Havre, MT",Montana,20,28,10,22,4.44
0.05,2016-01-24,1,24,2016,Helena,HLN,"Helena, MT",Montana,31,39,22,27,3.4
0.64,2016-01-24,1,24,2016,Kalispell,GPI,"Kalispell, MT",Montana,31,36,25,22,2.38
0.19,2016-01-24,1,24,2016,Miles City,MLS,"Miles City, MT",Montana,26,35,16,19,4.98
0.11,2016-01-24,1,24,2016,Missoula,MSO,"Missoula, MT",Montana,29,35,23,24,1.31
0.18,2016-01-24,1,24,2016,Grand Island,GRI,"Grand Island, NE",Nebraska,23,29,16,16,6.6
0.08,2016-01-24,1,24,2016,Lincoln,LNK,"Lincoln, NE",Nebraska,23,29,16,16,7.12
0.23,2016-01-24,1,24,2016,Norfolk,OFK,"Norfolk, NE",Nebraska,21,26,15,20,7.04
0.17,2016-01-24,1,24,2016,North Platte,LBF,"North Platte, NE",Nebraska,28,37,19,15,4.27
0.34,2016-01-24,1,24,2016,Omaha,OMA,"Omaha, NE",Nebraska,20,26,14,15,7.44
0.14,2016-01-24,1,24,2016,Scottsbluff,BFF,"Scottsbluff, NE",Nebraska,31,42,20,25,5.42
0.0,2016-01-24,1,24,2016,Sidney,SNY,"Sidney, NE",Nebraska,32,44,19,29,7.98
0.14,2016-01-24,1,24,2016,Valentine,VTN,"Valentine, NE",Nebraska,22,33,11,21,4.91
0.22,2016-01-24,1,24,2016,Ely,ELY,"Ely, NV",Nevada,25,37,12,20,8.01
0.34,2016-01-24,1,24,2016,Eureka,P68,"Eureka, NV",Nevada,28,40,15,22,3.3
0.05,2016-01-24,1,24,2016,Las Vegas,LAS,"Las Vegas, NV",Nevada,50,58,42,20,1.34
0.01,2016-01-24,1,24,2016,Mercury,DRA,"Mercury, NV",Nevada,46,56,36,11,3.75
0.33,2016-01-24,1,24,2016,Reno,RNO,"Reno, NV",Nevada,44,53,35,24,4.08
0.21,2016-01-24,1,24,2016,Winnemucca,WMC,"Winnemucca, NV",Nevada,39,45,31,15,5.98
0.09,2016-01-24,1,24,2016,Concord,CON,"Concord, NH",New Hampshire,20,27,12,26,11.25
0.0,2016-01-24,1,24,2016,Mt. Washington,MWN,"Mt. Washington, NH",New Hampshire,60,60,60,25,38.75
1.18,2016-01-24,1,24,2016,Atlantic City,ACY,"Atlantic City, NJ",New Jersey,25,32,18,22,14.11
1.88,2016-01-24,1,24,2016,Newark,EWR,"Newark, NJ",New Jersey,27,33,21,22,13.65
0.0,2016-01-24,1,24,2016,Albuquerque,ABQ,"Albuquerque, NM",New Mexico,40,52,27,29,4.3
0.01,2016-01-24,1,24,2016,Clayton,CAO,"Clayton, NM",New Mexico,42,56,26,28,9.61
0.0,2016-01-24,1,24,2016,Roswell,ROW,"Roswell, NM",New Mexico,45,62,27,25,5.55
0.02,2016-01-24,1,24,2016,Albany,ALB,"Albany, NY",New York,21,28,13,27,11.6
0.04,2016-01-24,1,24,2016,Binghamton,BGM,"Binghamton, NY",New York,16,22,11,22,9.74
0.04,2016-01-24,1,24,2016,Buffalo,BUF,"Buffalo, NY",New York,18,23,12,20,9.15
0.02,2016-01-24,1,24,2016,Glens Falls,GFL,"Glens Falls, NY",New York,18,26,9,20,6.32
2.15,2016-01-24,1,24,2016,Islip,ISP,"Islip, NY",New York,28,33,22,27,14.72
2.43,2016-01-24,1,24,2016,New York,LGA,"New York, NY",New York,28,33,23,22,15.71
0.34,2016-01-24,1,24,2016,Rochester,ROC,"Rochester, NY",New York,18,25,10,21,8.92
0.24,2016-01-24,1,24,2016,Syracuse,SYR,"Syracuse, NY",New York,17,24,10,28,7.1
1.56,2016-01-24,1,24,2016,Asheville,AVL,"Asheville, NC",North Carolina,28,35,19,30,8.1
1.56,2016-01-24,1,24,2016,Cape Hatteras,HSE,"Cape Hatteras, NC",North Carolina,38,45,30,29,9.2
0.84,2016-01-24,1,24,2016,Charlotte,CLT,"Charlotte, NC",North Carolina,31,41,21,22,5.28
0.88,2016-01-24,1,24,2016,Greensboro,GSO,"Greensboro, NC",North Carolina,28,35,19,22,7.2
0.62,2016-01-24,1,24,2016,Hickory,HKY,"Hickory, NC",North Carolina,28,36,20,21,5.04
0.96,2016-01-24,1,24,2016,Raleigh/Durham,RDU,"Raleigh/Durham, NC",North Carolina,30,37,23,23,4.0
1.82,2016-01-24,1,24,2016,Wilmington,ILM,"Wilmington, NC",North Carolina,36,44,27,22,7.68
0.09,2016-01-24,1,24,2016,Bismarck,BIS,"Bismarck, ND",North Dakota,14,24,7,12,5.11
0.07,2016-01-24,1,24,2016,Dickinson,DIK,"Dickinson, ND",North Dakota,20,26,13,17,7.71
0.03,2016-01-24,1,24,2016,Fargo,FAR,"Fargo, ND",North Dakota,12,20,4,20,8.72
0.0,2016-01-24,1,24,2016,Grand Forks,GFK,"Grand Forks, ND",North Dakota,10,19,1,22,9.2
0.18,2016-01-24,1,24,2016,Williston,ISN,"Williston, ND",North Dakota,17,26,7,12,5.38
0.03,2016-01-24,1,24,2016,Akron,CAK,"Akron, OH",Ohio,17,23,10,18,8.87
0.03,2016-01-24,1,24,2016,Cleveland,CLE,"Cleveland, OH",Ohio,18,23,13,17,9.71
0.06,2016-01-24,1,24,2016,Columbus,CMH,"Columbus, OH",Ohio,18,24,11,18,6.95
0.13,2016-01-24,1,24,2016,Dayton,DAY,"Dayton, OH",Ohio,17,24,9,18,8.94
0.04,2016-01-24,1,24,2016,Mansfield,MFD,"Mansfield, OH",Ohio,15,22,7,16,8.08
0.03,2016-01-24,1,24,2016,Toledo,TOL,"Toledo, OH",Ohio,17,25,9,18,7.87
0.1,2016-01-24,1,24,2016,Youngstown/Warren,YNG,"Youngstown/Warren, OH",Ohio,15,22,7,17,8.44
0.0,2016-01-24,1,24,2016,Gage,GAG,"Gage, OK",Oklahoma,32,43,20,25,10.21
0.0,2016-01-24,1,24,2016,Oklahoma City,OKC,"Oklahoma City, OK",Oklahoma,35,42,26,21,9.47
0.0,2016-01-24,1,24,2016,Ponca City,PNC,"Ponca City, OK",Oklahoma,37,45,28,17,7.27
0.03,2016-01-24,1,24,2016,Tulsa,TUL,"Tulsa, OK",Oklahoma,33,40,26,17,8.4
5.98,2016-01-24,1,24,2016,Astoria,AST,"Astoria, OR",Oregon,47,52,41,17,4.88
0.44,2016-01-24,1,24,2016,Burns,BNO,"Burns, OR",Oregon,30,37,23,16,3.14
2.41,2016-01-24,1,24,2016,Eugene,EUG,"Eugene, OR",Oregon,47,52,41,17,5.3
0.99,2016-01-24,1,24,2016,Medford,MFR,"Medford, OR",Oregon,45,52,38,16,3.25
0.19,2016-01-24,1,24,2016,Pendleton,PDT,"Pendleton, OR",Oregon,44,52,36,18,4.87
1.8,2016-01-24,1,24,2016,Portland,PDX,"Portland, OR",Oregon,47,51,42,12,7.34
0.44,2016-01-24,1,24,2016,Redmond,RDM,"Redmond, OR",Oregon,40,48,32,16,5.4
2.22,2016-01-24,1,24,2016,Salem,SLE,"Salem, OR",Oregon,47,52,42,17,4.11
1.75,2016-01-24,1,24,2016,Allentown,ABE,"Allentown, PA",Pennsylvania,24,31,16,22,10.18
0.42,2016-01-24,1,24,2016,Erie,ERI,"Erie, PA",Pennsylvania,19,24,14,17,9.9
2.76,2016-01-24,1,24,2016,Harrisburg,MDT,"Harrisburg, PA",Pennsylvania,23,29,17,26,11.27
1.6,2016-01-24,1,24,2016,Philadelphia,PHL,"Philadelphia, PA",Pennsylvania,27,32,21,22,13.42
0.48,2016-01-24,1,24,2016,Pittsburgh,PIT,"Pittsburgh, PA",Pennsylvania,15,21,7,24,7.12
0.19,2016-01-24,1,24,2016,Wilkes-Barre/Scranton,AVP,"Wilkes-Barre/Scranton, PA",Pennsylvania,21,28,15,23,8.57
0.0,2016-01-24,1,24,2016,Williamsport,IPT,"Williamsport, PA",Pennsylvania,20,29,16,25,7.21
0.23,2016-01-24,1,24,2016,San Juan,SJU,"San Juan, PR",Puerto Rico,79,85,73,10,4.6
0.45,2016-01-24,1,24,2016,Providence,PVD,"Providence, RI",Rhode Island,26,32,19,27,13.8
1.57,2016-01-24,1,24,2016,Anderson,AND,"Anderson, SC",South Carolina,34,42,24,21,5.85
1.02,2016-01-24,1,24,2016,Charleston,CHS,"Charleston, SC",South Carolina,40,50,31,21,6.72
0.71,2016-01-24,1,24,2016,Columbia,CAE,"Columbia, SC",South Carolina,37,47,27,21,5.4
1.51,2016-01-24,1,24,2016,Greer,GSP,"Greer, SC",South Carolina,32,40,23,18,5.21
0.03,2016-01-24,1,24,2016,Aberdeen,ABR,"Aberdeen, SD",South Dakota,17,23,10,11,8.0
0.14,2016-01-24,1,24,2016,Huron,HON,"Huron, SD",South Dakota,16,23,8,12,7.82
0.05,2016-01-24,1,24,2016,Pierre,PIR,"Pierre, SD",South Dakota,19,26,12,15,7.34
0.1,2016-01-24,1,24,2016,Rapid City,RAP,"Rapid City, SD",South Dakota,26,34,18,15,6.37
0.1,2016-01-24,1,24,2016,Sioux Falls,FSD,"Sioux Falls, SD",South Dakota,15,21,9,12,7.12
1.29,2016-01-24,1,24,2016,Bristol/Jhnsn Cty/Kngsprt,TRI,"Bristol/Jhnsn Cty/Kngsprt, TN",Tennessee,24,30,17,21,3.98
1.95,2016-01-24,1,24,2016,Chattanooga,CHA,"Chattanooga, TN",Tennessee,30,36,24,22,6.34
0.75,2016-01-24,1,24,2016,Clarksville,CKV,"Clarksville, TN",Tennessee,24,30,17,14,7.68
1.77,2016-01-24,1,24,2016,Crossville,CSV,"Crossville, TN",Tennessee,24,31,16,16,4.74
1.29,2016-01-24,1,24,2016,Knoxville,TYS,"Knoxville, TN",Tennessee,27,33,20,11,5.82
0.76,2016-01-24,1,24,2016,Memphis,MEM,"Memphis, TN",Tennessee,32,38,26,15,9.1
1.42,2016-01-24,1,24,2016,Nashville,BNA,"Nashville, TN",Tennessee,26,32,19,19,6.07
1.73,2016-01-24,1,24,2016,Oak Ridge,OQT,"Oak Ridge, TN",Tennessee,28,35,21,14,2.08
0.0,2016-01-24,1,24,2016,Abilene,ABI,"Abilene, TX",Texas,45,58,31,20,8.8
0.0,2016-01-24,1,24,2016,Amarillo,AMA,"Amarillo, TX",Texas,42,58,25,25,11.05
0.01,2016-01-24,1,24,2016,Austin/Bergstrom,AUS,"Austin/Bergstrom, TX",Texas,47,61,32,18,6.4
0.01,2016-01-24,1,24,2016,Austin/City,ATT,"Austin/City, TX",Texas,50,61,38,18,3.28
0.49,2016-01-24,1,24,2016,Beaumont/Port Arthur,BPT,"Beaumont/Port Arthur, TX",Texas,52,64,38,18,6.12
0.0,2016-01-24,1,24,2016,Brownsville,BRO,"Brownsville, TX",Texas,60,73,48,15,6.98
0.0,2016-01-24,1,24,2016,Childress,CDS,"Childress, TX",Texas,40,53,27,15,8.1
0.03,2016-01-24,1,24,2016,College Station,CLL,"College Station, TX",Texas,49,60,37,27,7.4
0.0,2016-01-24,1,24,2016,Corpus Christi,CRP,"Corpus Christi, TX",Texas,58,71,45,18,10.08
0.0,2016-01-24,1,24,2016,Dalhart,DHT,"Dalhart, TX",Texas,41,59,23,26,9.68
0.29,2016-01-24,1,24,2016,Dallas,DAL,"Dallas, TX",Texas,43,53,32,17,7.6
0.19,2016-01-24,1,24,2016,Dallas-Fort Worth,DFW,"Dallas-Fort Worth, TX",Texas,43,53,32,17,8.45
0.0,2016-01-24,1,24,2016,Del Rio,DRT,"Del Rio, TX",Texas,53,66,40,17,6.35
0.0,2016-01-24,1,24,2016,El Paso,ELP,"El Paso, TX",Texas,49,63,34,21,5.21
0.19,2016-01-24,1,24,2016,Fort Worth,FTW,"Fort Worth, TX",Texas,43,54,32,17,7.44
0.04,2016-01-24,1,24,2016,Galveston,GLS,"Galveston, TX",Texas,53,61,45,20,8.12
0.18,2016-01-24,1,24,2016,Houston,HOU,"Houston, TX",Texas,53,64,41,21,6.24
0.0,2016-01-24,1,24,2016,Lubbock,LBB,"Lubbock, TX",Texas,44,61,28,26,9.82
0.0,2016-01-24,1,24,2016,Midland,MAF,"Midland, TX",Texas,48,63,33,23,6.31
0.0,2016-01-24,1,24,2016,San Angelo,SJT,"San Angelo, TX",Texas,46,63,29,21,7.48
0.0,2016-01-24,1,24,2016,San Antonio,SAT,"San Antonio, TX",Texas,51,64,37,19,5.42
